IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
17,30,17,18	45,53,50,45	32,20,31,24	56,55,40,46	164	149
0,1,0,0	1,0,1,1	0,0,0,0	2,1,0,6	165	149
31,37,60,33	5,5,1,3	42,28,53,45	2,1,6,7	245	149
4,2,7,2	104,73,107,131	5,0,2,4	63,66,54,55	198	149
41,65,50,39	56,67,56,41	66,51,58,57	64,52,57,50	701	149
160,176,179,146	32,18,20,15	133,150,131,160	30,17,26,24	188	149
0,1,0,2	107,106,90,91	1,1,2,6	73,71,73,87	169	149
2,2,4,4	61,79,77,62	0,3,6,4	83,67,72,82	191	149
13,21,10,13	50,48,39,27	12,13,19,12	39,49,25,47	165	149
8,5,2,7	3,1,3,1	4,8,0,1	5,3,1,1	155	149
16,16,37,24	3,1,3,1	22,21,14,18	5,3,1,1	161	149
18,14,21,17	3,1,3,1	21,17,14,15	5,3,1,1	1071	149
11,16,37,21	3,5,2,4	21,13,14,18	3,0,0,1	155	149
13,14,21,14	3,5,2,4	20,9,14,15	3,0,0,1	1065	149
11,12,17,14	9,14,33,21	16,9,13,15	17,13,13,18	1059	149
3,2,5,5	4,1,0,3	7,10,7,9	0,1,1,1	168	149
0,0,0,2	6,1,2,2	0,0,3,0	6,8,3,10	153	149
3,4,2,3	54,43,45,35	5,1,6,2	33,27,30,41	156	149
85,99,66,65	1,0,4,3	98,96,103,99	0,0,8,4	249	149
86,122,81,67	0,0,1,2	114,104,125,123	0,0,0,0	382	149
112,182,93,103	0,0,1,2	131,148,145,152	0,0,0,0	796	149
74,117,59,73	45,45,44,30	91,109,93,99	59,55,66,61	563	149
4,0,1,1	1,3,1,2	3,4,2,0	0,0,4,1	171	149
24,24,21,33	36,55,37,32	19,26,27,23	42,39,24,39	307	149
115,142,82,76	0,0,1,0	163,131,131,159	0,0,0,0	342	149
123,161,86,88	0,1,0,0	180,139,150,171	0,0,0,1	368	149
8,19,5,12	0,1,0,0	17,8,19,12	0,0,0,1	175	149
94,118,54,51	0,0,0,0	125,77,111,109	0,0,1,0	390	149
28,41,23,18	6,3,3,1	37,27,38,35	4,4,4,8	197	149
10,23,9,14	13,12,27,14	18,11,21,13	19,28,26,17	175	149
31,30,41,18	6,3,3,1	38,44,43,39	4,4,4,8	171	149
8,3,1,8	8,3,5,7	3,2,7,4	5,1,7,2	243	149
6,2,2,3	0,0,0,0	1,11,1,5	0,4,0,0	195	149
1,4,4,0	71,79,106,68	4,1,0,1	64,56,45,56	408	149
1,0,0,0	6,2,1,0	0,1,0,0	0,1,0,0	429	149
33,28,24,35	48,40,32,36	28,34,27,36	65,36,59,56	210	149
1,1,0,1	2,0,1,6	0,0,1,0	0,1,0,0	185	149
107,90,111,124	7,1,8,9	150,131,135,141	6,8,7,7	156	149
8,14,11,14	0,0,0,1	10,8,11,13	0,0,1,0	156	149
7,7,7,8	14,15,11,12	2,12,12,6	19,7,19,15	157	149
20,24,31,31	174,197,208,214	23,18,14,17	210,217,215,227	167	149
398,439,533,404	0,0,0,1	558,481,551,570	0,2,2,2	158	149
6,19,17,13	96,75,88,84	9,15,11,10	82,67,81,80	179	149
0,1,1,1	44,64,36,34	0,0,0,0	36,42,19,50	153	149
5,3,3,6	14,17,18,22	5,4,2,7	23,23,21,21	197	149
6,4,3,3	61,77,50,51	4,2,0,1	78,58,73,86	181	149
6,3,9,1	34,30,33,33	2,5,2,3	46,40,25,46	178	149
68,60,62,45	4,4,5,7	61,62,63,71	8,0,6,3	202	149
27,39,57,47	4,2,2,1	37,41,38,45	2,0,2,0	178	149
12,17,9,12	0,2,0,1	12,9,9,17	0,0,0,0	178	149
35,51,53,34	6,4,0,2	37,49,53,48	1,4,3,3	158	149
106,67,104,88	2,10,9,7	133,77,92,90	5,9,11,8	1650	149
0,0,1,0	0,1,1,0	1,0,1,1	0,1,2,3	489	149
0,0,0,1	32,31,33,40	0,0,0,0	23,11,26,20	172	149
145,105,116,117	17,9,7,8	144,114,101,116	6,10,9,14	839	149
3,6,1,3	205,202,216,189	5,4,7,5	221,200,212,243	163	149
19,20,28,33	4,3,9,1	24,14,24,11	10,2,3,3	410	149
3,10,4,10	1,0,0,0	6,5,7,8	0,0,0,0	380	149
3,10,6,14	19,11,28,12	6,8,7,12	12,21,13,16	380	149
44,59,59,61	3,5,2,7	58,64,61,42	2,3,5,12	216	149
191,180,120,132	34,34,36,22	164,147,107,107	51,52,37,42	2924	149
26,14,29,13	3,3,5,7	22,16,8,11	2,4,4,2	178	149
6,2,3,3	79,74,65,54	3,7,12,5	50,34,42,38	191	149
14,19,17,20	14,14,8,10	20,18,13,13	6,7,17,13	299	149
14,19,17,20	116,116,119,109	22,18,14,13	130,113,127,126	299	149
9,3,7,10	25,29,36,35	2,3,6,6	35,29,25,20	191	149
1,0,2,5	0,0,0,0	0,4,0,4	0,2,0,0	448	149
1,0,2,5	0,0,1,0	0,4,0,4	0,0,0,0	448	149
53,44,41,36	45,33,33,21	44,34,37,43	26,19,28,23	334	149
39,27,36,27	9,2,1,5	30,22,33,30	1,1,1,3	334	149
39,24,36,28	1,0,3,0	32,20,31,27	3,3,0,4	334	149
8,19,30,6	0,1,0,1	9,16,14,5	2,3,0,3	391	149
126,117,132,123	1,0,0,2	82,102,61,81	0,0,1,0	897	149
13,15,14,19	147,150,179,158	3,7,7,4	180,154,135,174	584	149
33,22,31,25	0,0,1,1	41,30,26,38	2,3,2,0	188	149
46,40,33,24	6,9,8,7	18,24,35,23	13,0,6,5	2280	149
285,320,289,265	39,33,23,43	197,163,190,163	21,24,17,27	318	149
3,2,5,1	190,196,194,178	5,4,2,2	183,189,154,151	153	149
704,797,536,547	140,178,209,180	621,584,604,626	167,157,175,177	1995	149
1,0,0,1	2,3,3,2	0,2,0,1	5,4,0,5	158	149
2,0,2,1	71,71,78,58	1,4,0,1	76,59,69,65	158	149
56,41,34,50	0,1,1,1	46,22,50,83	0,0,0,0	641	149
55,41,34,50	1,0,0,0	44,22,49,81	0,0,0,0	641	149
2,0,1,1	1,2,1,2	3,0,0,0	1,4,1,2	194	149
2,0,1,2	0,0,0,1	4,4,1,2	1,1,1,0	231	149
1,2,1,3	0,0,0,1	2,8,2,4	1,1,1,0	186	149
0,0,1,5	1,0,1,1	4,5,4,4	0,3,2,0	231	149
21,22,22,20	6,3,3,4	25,27,27,16	4,3,0,4	176	149
0,0,2,0	0,1,2,0	1,1,0,0	0,0,2,0	215	149
30,15,13,19	2,5,0,1	22,16,18,11	2,1,4,1	295	149
1,1,0,0	15,14,8,9	1,1,1,0	20,14,10,14	172	149
13,10,9,14	33,37,42,28	11,6,14,31	41,29,20,27	385	149
2,0,1,0	0,0,0,0	1,0,0,0	0,0,2,0	158	149
42,3,2,3	10,3,2,2	41,3,22,6	7,2,7,6	182	149
355,370,453,381	42,19,34,41	408,353,401,444	25,24,29,26	155	149
68,81,72,57	1,10,1,9	51,63,59,69	4,7,1,2	180	149
21,36,19,26	1,10,1,9	19,8,17,22	4,7,1,2	285	149
12,12,8,12	59,57,61,43	7,1,5,9	39,56,47,56	254	149
6,0,1,0	0,0,0,0	1,0,0,2	0,1,0,1	195	149
8,2,10,17	3,1,0,0	10,6,6,8	0,0,0,0	154	149
98,106,115,112	3,1,1,3	135,93,102,117	1,1,2,0	154	149
6,8,3,4	1,1,11,2	8,3,2,8	1,2,0,3	154	149
3,11,12,2	0,0,0,0	9,11,4,7	1,0,0,0	184	149
104,98,99,92	5,11,15,10	120,96,85,116	5,7,7,4	184	149
104,98,101,95	0,0,1,0	120,99,85,118	0,1,1,3	225	149
5,11,17,13	0,0,1,0	5,10,7,6	0,1,1,3	190	149
6,3,1,4	31,50,30,37	6,3,7,5	36,49,38,49	184	149
0,5,4,1	31,50,30,37	5,0,4,2	36,49,38,49	258	149
0,5,4,1	6,3,1,4	5,0,4,2	6,3,7,5	223	149
23,33,27,24	67,98,74,72	36,26,16,16	66,93,84,90	354	149
68,85,64,63	1,2,12,2	48,61,42,36	1,2,2,6	329	149
1,1,2,0	76,64,70,74	3,1,1,2	67,78,59,103	365	149
56,67,37,40	0,0,0,1	59,65,53,69	0,0,0,0	1117	149
2,4,5,5	1,0,4,6	2,1,4,0	2,2,5,0	182	149
239,260,264,246	0,0,0,1	251,222,194,231	0,0,2,0	316	149
9,4,2,2	55,45,43,46	1,1,1,5	55,46,43,33	175	149
1,0,0,1	4,0,4,0	0,1,1,0	0,1,0,2	162	149
169,183,205,197	217,255,226,250	136,132,150,121	156,194,169,161	496	149
1,2,3,3	226,292,274,272	1,2,2,5	168,193,204,165	166	149
1,0,0,1	3,0,5,1	0,0,1,1	0,0,0,0	154	149
3,0,2,7	267,266,304,281	2,8,2,5	216,210,180,201	190	149
19,12,7,4	1,0,0,0	10,3,11,12	0,0,1,0	745	149
47,44,50,53	9,5,18,9	34,33,27,52	8,6,9,10	306	149
20,20,24,25	9,5,18,9	18,13,14,22	8,6,9,10	313	149
2,0,3,2	29,24,29,30	0,0,2,0	16,20,15,30	156	149
26,31,28,30	9,5,18,9	28,16,15,30	8,6,9,10	413	149
8,11,7,7	29,24,29,30	10,3,3,8	16,20,15,30	256	149
76,70,54,56	1,0,0,0	67,66,66,72	3,0,0,0	152	149
31,26,28,24	6,10,12,5	27,24,38,54	16,4,2,6	527	149
53,66,30,47	63,74,72,65	24,42,34,27	42,44,39,55	702	149
9,8,18,8	1,0,0,1	11,10,12,12	0,1,1,0	182	149
7,1,2,4	0,0,0,1	9,2,8,3	0,0,1,0	191	149
9,18,10,2	3,2,2,0	13,4,7,12	2,1,1,0	2458	149
18,20,18,16	2,4,1,0	13,18,8,15	2,1,1,1	167	149
0,2,0,0	2,4,5,2	0,1,0,0	0,2,0,0	180	149
51,66,64,64	3,2,2,2	89,80,59,52	7,1,2,3	323	149
0,0,0,2	2,4,10,6	0,4,0,0	3,1,7,1	295	149
4,4,2,6	3,3,4,0	3,7,0,1	2,4,2,1	400	149
6,8,12,10	3,3,4,0	6,4,7,2	2,4,2,1	254	149
1,2,0,1	0,0,0,2	5,1,4,0	1,0,0,0	302	149
1,2,4,1	57,52,82,40	6,2,4,2	60,44,33,55	456	149
0,0,4,2	57,52,82,40	2,1,0,2	60,44,33,55	303	149
5,3,6,10	13,4,10,10	6,3,2,3	11,7,5,4	156	149
3,0,4,1	0,3,0,1	2,0,3,1	0,0,0,0	156	149
2,0,2,1	2,0,2,1	2,0,1,1	6,1,1,5	156	149
186,242,216,220	5,0,1,2	225,164,224,237	1,3,3,4	154	149
12,23,20,29	0,0,0,0	17,10,19,15	0,1,0,0	154	149
11,11,10,8	209,257,192,228	7,7,14,10	204,182,210,203	174	149
25,14,34,25	0,0,0,0	27,19,30,26	0,0,1,0	171	149
221,249,234,232	3,9,8,8	220,236,239,261	8,5,8,5	171	149
30,47,32,35	1,6,3,2	18,32,25,25	2,1,4,0	335	149
9,3,2,9	26,27,23,20	9,2,3,2	11,7,18,7	225	149
3,1,0,7	3,3,6,1	7,1,2,1	2,4,0,4	225	149
39,36,27,24	11,10,15,15	34,39,48,42	20,21,11,20	223	149
90,77,45,54	11,10,15,15	64,83,74,89	20,21,11,20	410	149
101,81,53,59	11,10,15,15	68,86,74,97	20,21,11,20	454	149
119,94,65,78	11,10,15,15	77,100,90,120	20,21,11,20	516	149
59,47,27,40	8,6,9,10	37,58,35,57	7,14,9,10	336	149
70,51,35,45	8,6,9,10	41,61,35,65	7,14,9,10	380	149
88,64,47,64	8,6,9,10	50,75,51,88	7,14,9,10	442	149
12,4,11,6	1,0,3,1	7,7,6,12	3,4,6,4	193	149
30,17,23,25	1,0,3,1	16,21,22,35	3,4,6,4	255	149
19,13,14,19	1,0,2,0	11,14,16,23	2,0,0,0	211	149
8,3,8,7	6,7,12,10	7,19,14,7	7,16,7,11	163	149
467,581,371,495	6,7,12,10	489,500,478,473	7,16,7,11	1349	149
459,580,365,492	0,2,2,4	486,487,468,469	4,6,4,3	1335	149
5,14,4,11	3,4,5,2	9,10,7,2	1,7,3,1	156	149
25,51,31,28	34,42,34,37	44,34,45,36	39,27,40,48	156	149
14,23,18,25	82,68,112,86	8,13,12,11	67,74,60,73	175	149
25,30,38,31	70,95,86,101	22,24,15,20	63,69,73,95	177	149
4,1,5,11	22,27,36,27	2,0,1,1	18,20,13,20	484	149
7,4,7,15	70,95,86,101	6,4,3,1	63,69,73,95	512	149
126,162,224,184	13,10,15,7	146,132,127,170	9,4,7,7	13681	149
41,58,45,60	4,2,3,3	32,30,30,32	10,3,0,0	153	149
34,32,24,25	106,87,129,106	23,17,30,22	98,106,74,91	158	149
3,4,2,5	1,1,1,0	6,3,4,3	0,0,0,3	358	149
8,2,4,3	0,1,2,0	5,11,2,14	0,2,3,2	786	149
8,2,5,3	1,0,0,0	5,10,2,14	0,0,1,3	786	149
128,107,98,80	1,2,6,0	105,81,84,106	0,1,0,2	155	149
25,29,57,32	110,95,88,112	34,367,72,32	82,43,92,110	807	149
25,7,24,17	437,401,380,406	20,42,17,19	351,298,276,385	154	149
731,867,1029,846	5,16,13,8	826,666,872,740	11,8,4,8	215	149
1,4,9,12	569,724,742,626	1,2,2,5	653,517,650,603	187	149
0,0,4,3	0,2,4,0	0,0,1,1	3,4,3,3	187	149
45,86,70,52	0,1,1,2	43,30,36,27	0,0,0,1	256	149
1,2,1,1	37,28,34,36	1,2,2,2	25,22,23,21	165	149
0,0,1,0	2,8,1,4	0,1,0,0	3,3,2,3	151	149
2,1,2,1	2,8,1,4	0,0,1,0	3,3,2,3	343	149
2,12,7,14	0,1,2,0	5,7,12,11	0,1,0,0	326	149
62,69,75,57	0,0,1,0	67,69,63,73	3,0,0,1	1413	149
2,0,1,3	7,13,9,7	1,2,3,0	1,11,11,15	174	149
56,43,49,39	0,3,0,0	41,38,45,39	0,3,3,4	184	149
0,7,9,1	6,1,5,2	2,3,5,3	1,5,0,2	164	149
4,5,3,5	1,5,8,3	0,1,0,1	1,3,5,4	155	149
0,0,0,0	6,12,7,6	0,0,1,0	5,4,1,9	185	149
2,0,3,0	1,4,5,6	4,0,0,0	0,4,4,3	282	149
1,0,3,0	0,0,0,0	1,0,0,0	0,0,1,1	282	149
1,0,0,0	11,14,7,6	2,0,0,1	3,11,12,10	158	149
1,0,0,0	11,14,7,6	0,0,0,0	3,11,12,10	252	149
1,0,0,0	1,1,0,0	0,0,0,0	1,0,1,1	158	149
1,0,0,0	1,1,0,0	0,0,0,0	1,0,1,1	252	149
22,13,7,20	0,1,0,0	8,4,10,10	0,0,0,0	2025	149
205,206,134,130	1,0,2,5	221,255,215,202	4,6,2,9	655	149
158,168,96,95	10,22,24,32	162,174,150,135	21,26,35,36	454	149
84,118,92,114	5,3,2,4	80,74,91,96	1,6,3,3	216	149
14,4,11,10	0,0,0,1	8,11,14,13	0,0,0,0	2069	149
144,88,137,81	2,0,1,0	160,190,133,177	1,0,0,0	38787	149
66,56,66,38	4,10,2,2	73,56,46,70	7,2,2,6	222	149
24,38,28,21	0,0,0,0	12,31,36,25	0,1,0,0	447	149
17,28,17,23	31,26,20,23	34,13,33,25	33,27,24,28	337	149
10,13,15,12	23,25,20,14	14,15,17,14	26,13,19,26	162	149
5,5,3,6	6,3,7,7	10,0,2,8	5,4,11,7	162	149
0,0,0,0	50,45,59,62	1,0,0,0	51,42,43,56	208	149
1,1,4,5	3,7,6,4	0,0,4,0	13,5,8,6	331	149
0,0,0,0	30,29,21,26	0,0,0,1	28,42,52,32	179	149
0,2,0,0	30,29,21,26	0,3,0,1	28,42,52,32	231	149
0,2,0,0	0,0,0,0	0,3,0,1	0,0,0,1	201	149
19,31,21,16	0,0,1,1	33,17,13,5	0,0,0,0	688	149
0,0,1,2	3,1,5,4	0,0,0,0	2,8,1,1	176	149
3,3,7,4	3,1,5,4	8,2,2,2	2,8,1,1	303	149
3,3,7,2	0,0,1,0	8,2,2,2	0,0,0,0	276	149
0,0,0,0	8,3,6,4	0,1,0,2	6,13,13,8	354	149
0,0,0,0	2,0,0,0	0,2,0,0	2,0,0,2	253	149
0,6,1,6	8,1,2,2	0,0,0,0	2,2,3,1	200	149
36,25,30,27	1,1,1,0	23,20,29,28	0,0,0,0	211	149
73,81,93,77	0,1,0,1	83,86,76,69	2,0,0,1	378	149
4,4,3,1	19,18,23,18	9,9,4,5	12,9,10,6	307	149
0,0,0,0	2,4,2,3	0,0,0,1	0,3,0,4	214	149
3,4,7,6	1,0,0,1	6,8,9,8	2,0,0,1	189	149
0,0,0,0	0,4,2,7	1,0,1,0	2,2,1,8	153	149
0,0,2,2	0,0,0,0	0,0,0,0	0,1,0,0	158	149
0,0,1,1	0,0,0,0	0,0,0,0	0,1,0,0	177	149
0,0,2,2	12,5,23,14	1,2,2,1	13,8,10,6	249	149
62,78,75,92	185,174,168,173	71,94,73,114	212,137,177,173	172	149
267,312,200,207	167,139,176,190	293,256,293,312	167,156,190,153	916	149
4,2,2,3	21,31,37,32	4,4,2,5	22,25,27,22	277	149
15,5,8,9	9,6,7,9	15,6,10,7	7,9,11,10	160	149
1,0,0,3	0,1,1,0	0,0,1,1	0,2,1,3	160	149
67,72,83,73	13,8,3,6	76,72,67,55	9,8,8,9	212	149
153,167,154,103	0,1,0,0	149,121,115,137	1,4,1,0	491	149
0,0,2,2	43,30,45,38	0,1,0,3	33,22,43,40	240	149
53,53,29,42	3,3,0,5	53,50,43,53	2,7,3,4	172	149
78,65,44,53	0,0,0,0	73,66,54,67	4,0,1,0	209	149
28,15,15,16	0,0,0,0	22,23,14,18	4,0,1,0	186	149
1,1,4,2	45,55,48,63	1,2,0,1	36,35,37,34	265	149
1153,1330,1031,931	8,5,11,14	887,865,767,955	19,16,14,15	5332	149
11,8,4,5	1,0,1,1	8,8,9,8	1,0,2,1	208	149
128,131,97,79	7,11,9,10	80,136,88,120	11,10,5,7	1686	149
136,159,132,112	0,0,0,2	156,129,135,128	0,0,0,0	1159	149
2,2,6,2	154,144,177,185	9,12,4,8	182,171,151,172	234	149
42,81,42,48	7,5,10,4	50,42,63,47	6,8,8,11	608	149
29,52,18,33	8,11,18,22	35,30,40,35	10,21,23,23	300	149
20,15,20,25	15,14,15,14	24,21,19,16	10,11,12,25	309	149
20,15,20,25	19,20,23,16	24,22,18,16	11,11,14,6	309	149
744,737,512,623	19,20,23,16	703,594,563,703	11,11,14,6	4240	149
724,722,492,598	0,0,0,0	679,573,545,687	0,1,0,0	4080	149
3,6,9,5	119,109,98,90	6,4,10,6	102,92,91,102	153	149
0,0,0,1	0,3,0,1	0,0,1,0	1,0,0,2	159	149
0,0,0,1	0,0,0,0	0,0,1,0	1,0,0,0	163	149
0,3,0,1	0,0,0,0	1,0,0,2	1,0,0,0	153	149
7,6,4,4	0,0,1,0	2,0,3,1	1,0,0,0	152	149
2980,2918,2963,2783	0,1,0,0	3424,3001,3483,3526	0,0,0,0	1335	149
6,5,4,2	16,23,18,13	4,2,2,0	11,7,22,10	154	149
4,1,6,6	0,0,0,0	1,2,0,3	0,1,0,0	160	149
29,14,12,15	1,0,0,0	25,11,9,9	2,0,0,0	1306	149
0,0,0,2	1,2,1,1	0,0,0,0	3,2,1,2	153	149
0,3,3,2	4,3,2,6	7,2,2,2	2,2,5,4	216	149
5,4,3,8	4,3,2,6	2,3,2,1	2,2,5,4	274	149
0,0,1,1	4,3,2,6	0,1,3,2	2,2,5,4	545	149
5,4,3,8	0,3,3,2	2,3,2,1	7,2,2,2	207	149
0,0,1,1	0,3,3,2	0,1,3,2	7,2,2,2	478	149
0,0,1,1	5,4,3,8	0,1,3,2	2,3,2,1	420	149
17,21,30,10	113,113,111,108	12,10,11,12	115,96,71,108	170	149
0,2,1,2	0,0,0,0	2,0,3,2	1,0,0,0	170	149
0,2,1,0	1,0,0,1	2,0,0,0	1,1,1,2	227	149
2,1,1,2	3,5,4,7	0,0,0,1	0,2,0,0	227	149
2,3,0,4	11,12,9,4	10,3,2,2	11,5,4,5	227	149
0,0,0,0	3,6,5,3	1,0,1,0	3,6,5,2	273	149
2,1,1,1	1,4,1,0	0,0,0,2	0,1,0,0	184	149
5,0,2,0	0,0,0,0	3,2,1,0	0,0,1,0	199	149
1,0,3,0	89,76,118,110	1,2,1,0	113,81,135,147	161	149
52,48,50,55	33,29,25,15	41,52,36,66	26,18,19,30	168	149
2,1,1,4	0,2,0,1	1,1,0,2	0,0,1,0	168	149
0,0,1,0	55,67,54,51	0,0,0,0	55,33,40,48	153	149
0,0,1,0	0,0,2,0	0,0,0,0	0,0,0,1	153	149
15,22,31,17	1,0,0,0	16,17,22,20	6,1,0,0	750	149
5,7,7,3	47,38,44,43	2,6,0,2	40,32,18,30	261	149
24,6,11,11	0,3,1,0	13,11,9,15	0,0,1,1	252	149
64,76,49,46	0,1,2,0	53,52,47,53	4,0,1,3	179	149
67,57,35,40	1,3,1,6	55,66,54,53	0,2,2,2	168	149
5,8,8,3	1,2,2,2	9,3,4,2	1,0,2,3	189	149
8,2,3,5	0,0,0,2	3,2,4,4	0,2,0,0	316	149
9,2,3,5	13,24,13,21	3,2,4,4	18,25,19,22	351	149
1,0,0,2	13,24,13,21	0,2,0,0	18,25,19,22	184	149
7,14,11,9	52,50,62,73	11,0,26,9	60,64,62,81	596	149
4,0,1,0	0,0,0,0	2,1,2,0	0,0,2,0	211	149
242,238,279,268	0,0,0,0	338,272,345,393	1,0,0,0	674	149
3,0,2,0	129,141,144,128	0,3,2,1	135,124,145,108	153	149
178,162,183,175	263,243,230,229	213,190,155,190	282,233,252,235	317	149
2,9,5,4	4,0,2,0	7,8,6,4	0,0,0,0	255	149
42,33,34,39	5,13,7,3	35,27,23,35	11,12,7,4	255	149
14,22,11,17	2,2,3,4	17,20,14,19	2,3,5,2	153	149
0,1,2,1	103,97,83,80	0,0,0,0	100,94,125,114	153	149
25,11,9,6	24,27,36,33	16,15,12,10	54,48,39,53	663	149
0,0,0,0	18,31,30,30	1,0,0,0	25,25,28,28	153	149
42,52,45,37	2,0,0,0	44,50,33,48	1,0,0,0	220	149
0,3,4,4	8,4,9,5	5,3,10,5	3,8,14,4	582	149
5,2,2,2	0,1,0,3	2,1,1,2	1,0,1,0	161	149
5,2,4,2	1,0,0,0	2,1,1,3	0,0,0,0	161	149
12,25,15,16	8,6,9,13	18,15,13,9	8,5,14,10	161	149
44,39,24,41	87,98,94,73	28,22,10,20	74,75,63,62	166	149
24,51,25,35	23,22,35,18	41,31,32,24	24,22,14,16	179	149
90,144,89,89	23,22,35,18	95,89,101,76	24,22,14,16	256	149
67,98,65,61	1,5,1,7	56,60,71,56	2,2,2,4	226	149
114,89,102,90	2,1,2,2	156,132,163,150	2,2,2,1	313	149
38,31,24,45	1,3,5,2	27,29,25,32	5,1,2,2	214	149
84,93,78,90	5,4,1,1	63,78,77,80	4,9,5,7	214	149
0,0,0,2	6,7,5,10	0,0,0,0	8,12,6,7	220	149
165,185,160,138	1,0,0,0	209,191,216,203	0,0,0,2	452	149
0,0,1,0	122,151,153,143	0,0,0,0	112,107,151,101	586	149
1,1,2,2	0,0,0,0	0,0,2,0	0,1,0,0	154	149
1,0,0,1	0,0,0,1	1,4,8,4	0,1,0,0	754	149
1,0,1,2	0,0,0,0	1,5,8,4	0,0,1,0	841	149
0,0,1,2	0,0,0,0	0,2,0,0	0,0,1,0	236	149
4,5,3,5	1,0,0,0	7,5,5,6	0,2,0,0	210	149
118,123,63,106	1,0,0,0	122,110,109,110	0,2,0,0	1703	149
308,296,294,281	83,62,55,63	289,206,195,245	62,61,71,57	154	149
6,6,9,6	12,12,5,15	7,8,5,3	17,12,5,21	330	149
0,0,0,0	32,33,39,29	1,0,0,0	61,35,46,46	153	149
504,715,794,708	14,22,24,21	653,588,756,630	15,17,21,29	512	149
2,4,2,3	3,6,3,3	1,0,4,4	8,6,6,4	154	149
1,1,1,0	3,6,3,3	1,0,1,2	8,6,6,4	158	149
4,1,0,0	3,6,3,3	1,0,1,4	8,6,6,4	162	149
1,0,1,0	2,3,2,3	1,0,0,2	1,0,3,4	153	149
4,0,0,0	2,3,2,3	1,0,0,4	1,0,3,4	157	149
4,0,0,0	1,0,1,0	1,0,0,3	1,0,0,1	153	149
9,5,9,4	17,40,12,27	8,12,10,6	23,20,26,21	154	149
0,5,0,1	17,40,12,27	1,1,3,6	23,20,26,21	162	149
0,4,0,1	9,4,9,4	1,1,2,6	8,12,9,6	157	149
15,7,4,8	0,3,0,0	14,7,12,10	0,0,0,1	170	149
203,199,182,175	404,413,541,452	182,171,208,205	542,543,553,565	796	149
6,8,1,2	37,23,49,36	4,8,0,0	41,42,70,40	329	149
0,0,2,4	33,21,30,28	3,4,3,5	33,33,33,25	154	149
4,2,4,0	22,29,34,27	3,0,5,4	29,11,25,17	257	149
5,2,5,9	0,0,0,2	3,6,7,5	0,0,0,1	376	149
3,2,4,7	0,0,2,0	3,4,6,4	0,0,0,0	354	149
3,2,4,7	3,9,0,2	3,4,6,4	3,2,1,2	376	149
0,0,2,0	3,9,0,2	0,0,0,0	3,2,1,2	171	149
0,2,6,0	13,6,15,11	4,1,0,1	7,8,13,7	171	149
37,43,55,56	0,2,2,0	41,36,44,41	1,1,1,0	873	149
8,10,12,19	27,20,25,27	10,16,7,15	28,19,24,22	161	149
59,58,87,77	27,20,25,27	63,60,66,62	28,19,24,22	885	149
57,55,81,72	6,7,6,14	60,58,65,56	7,14,6,9	873	149
18,29,22,22	73,55,73,91	22,15,24,26	68,57,70,77	161	149
39,45,65,62	73,55,73,91	41,36,46,48	68,57,70,77	885	149
37,42,59,57	16,26,16,17	38,34,45,42	19,13,23,20	873	149
188,224,256,230	9,8,12,10	229,173,162,230	10,13,4,22	1362	149
286,310,284,262	1115,1301,1384,1315	341,276,322,347	1227,956,1267,1260	382	149
2,2,4,0	0,0,1,0	0,2,3,0	0,1,0,0	218	149
3,3,9,5	0,0,1,0	6,5,8,2	0,1,0,0	293	149
76,65,72,71	18,5,6,7	74,54,106,77	13,7,12,12	206	149
1,2,2,1	71,63,48,47	0,4,2,7	72,75,80,69	186	149
214,256,253,242	1,7,3,2	257,218,254,240	3,4,3,10	245	149
20,50,31,37	23,34,40,32	40,42,32,53	37,22,35,27	431	149
25,57,32,40	74,84,85,95	35,44,38,57	94,62,90,79	431	149
6,10,3,6	0,5,1,3	1,2,6,2	1,0,0,0	625	149
6,10,3,6	95,86,87,79	1,2,6,2	84,79,83,68	649	149
0,5,1,3	95,86,87,79	1,0,0,0	84,79,83,68	173	149
0,0,0,0	10,4,11,8	1,0,2,0	8,5,11,8	154	149
0,0,0,0	0,0,0,1	0,0,1,0	0,0,0,0	153	149
3,3,1,3	4,1,3,4	5,8,0,0	3,3,2,1	525	149
376,352,258,275	1,0,3,1	314,368,331,283	0,1,0,5	2242	149
17,33,25,27	0,0,2,1	32,22,23,32	0,1,0,0	259	149
27,31,29,29	0,0,2,1	23,17,40,17	0,1,0,0	516	149
27,30,26,28	17,32,22,26	19,17,38,16	28,22,21,31	406	149
0,0,1,0	0,2,3,1	0,0,0,2	0,0,0,0	164	149
0,0,0,0	0,1,1,1	0,0,0,2	1,0,1,1	157	149
71,71,88,91	0,0,0,0	89,72,72,89	0,0,1,0	609	149
86,94,108,118	8,3,2,1	117,90,84,116	5,3,1,2	609	149
30,24,25,30	101,82,102,77	39,27,31,33	112,110,70,100	153	149
59,68,86,77	50,39,58,59	71,98,111,81	82,86,87,76	170	149
5,1,2,3	0,0,1,0	2,3,6,2	0,0,0,0	204	149
6,26,15,7	5,0,3,4	13,26,13,12	2,0,3,3	299	149
14,10,5,11	39,49,47,60	8,11,15,17	60,47,43,70	291	149
0,6,3,3	0,1,0,1	5,1,9,10	0,0,0,0	277	149
